9.893736287874160595e+00 6.663489648859463159e+02
9.910310255108663924e+00 6.663543373059764008e+02
9.922678676952649823e+00 6.665973977640126122e+02
9.938780775495768438e+00 6.666758516873873077e+02
9.940897143029754801e+00 6.668153094618626255e+02
9.940801290955413094e+00 6.665095406428179103e+02
9.932887483066640044e+00 6.664844324934819042e+02
9.934919746082229608e+00 6.661512893598832079e+02
9.936058767360439248e+00 6.662129472797521430e+02
9.937127256682900978e+00 6.662893634563007481e+02
9.940709900905883245e+00 6.663752985916873968e+02
9.946303864808495376e+00 6.663453939153849888e+02
9.957470366897016589e+00 6.664370169135760307e+02
9.960873381012365968e+00 6.661926843025781864e+02
9.955413072601107416e+00 6.655522756239507771e+02
9.952472459440430796e+00 6.660902971611086514e+02
9.938653799233891917e+00 6.656341829212318544e+02
9.941281106556161262e+00 6.664220007345545582e+02
9.951356215766447022e+00 6.662553047414247658e+02
9.969544111152192301e+00 6.663941546129804010e+02
9.973172632879441224e+00 6.661992554758111282e+02
9.986206921594003916e+00 6.658076101747462872e+02
9.990865416896737017e+00 6.652978366412013429e+02
9.983884208010552541e+00 6.655338515307018952e+02
9.989639770995600188e+00 6.656345768481103278e+02
9.997803073015468556e+00 6.658831700070705892e+02
9.993445996752054583e+00 6.660974143966950578e+02
9.991727366442427538e+00 6.662558142153405925e+02
9.995819796648385491e+00 6.668414872696528164e+02
9.984490260531895700e+00 6.669236335554611514e+02
9.989912903261558341e+00 6.666845811031965923e+02
9.984547099995424446e+00 6.671188115358471578e+02
9.986714161940687617e+00 6.666650337356308000e+02
9.993435094220098236e+00 6.667491031628205747e+02
9.987261062982986104e+00 6.668129888039568414e+02
9.988022461777617877e+00 6.666747701354667015e+02
9.989130623066792225e+00 6.670453619821544180e+02
9.986044675955250582e+00 6.673467511048103233e+02
9.994780336869109050e+00 6.677655174209932056e+02
9.988227029367838128e+00 6.676970309792094440e+02
9.979922577716878962e+00 6.677071449166176080e+02
9.990925250254191425e+00 6.675316698195792924e+02
9.991192626810818211e+00 6.677919327158084570e+02
9.997006776819789664e+00 6.673446180363796429e+02
1.000653870098715181e+01 6.671232512974631845e+02
1.000274011714336986e+01 6.673095901029569177e+02
1.000954458870869423e+01 6.668402415864625254e+02
1.000822074537085093e+01 6.669830289460403492e+02
9.995464463352226048e+00 6.673873201508445163e+02
9.996231142497169486e+00 6.673610409212308241e+02
9.994746613194125828e+00 6.675094914829617210e+02
9.992824221113590255e+00 6.671989001354397715e+02
9.991115071765568345e+00 6.673614457314876063e+02
9.983968575358938224e+00 6.673727804444270078e+02
9.990582764305401042e+00 6.675184119147248794e+02
9.987518598173446449e+00 6.678075171028052637e+02
9.982146979408797804e+00 6.678989934904726624e+02
9.981042882953735429e+00 6.678551273398418289e+02
9.988796672731105275e+00 6.676163529562751364e+02
9.988882220412023116e+00 6.677780316964447138e+02
9.984438260600294157e+00 6.675400189952580376e+02
9.977159696755856899e+00 6.670321344783463928e+02
9.966189547137329185e+00 6.667081999714774838e+02
9.966902685952865326e+00 6.669166024416753089e+02
9.978039873988119979e+00 6.669748075224640615e+02
9.981210104175046283e+00 6.669577080749231754e+02
9.971312610329693626e+00 6.661478522201720125e+02
9.984116796808056193e+00 6.661981874870881484e+02
9.989205848000258570e+00 6.661276273566130612e+02
9.992281471468047016e+00 6.667291709348038466e+02
9.988893990781837928e+00 6.664908081648238749e+02
9.998869291684977512e+00 6.663808078300457964e+02
1.000345614790486160e+01 6.663074499133408608e+02
1.000867951521366273e+01 6.661964669881245982e+02
1.000957993700672510e+01 6.664772664702071552e+02
1.001692668672278153e+01 6.664690382134771198e+02
1.001646092548281075e+01 6.663508961245262299e+02
1.001366489611778832e+01 6.663536488879984745e+02
1.001782040399512042e+01 6.666537443009488015e+02
1.001038670870964431e+01 6.668604261102556165e+02
1.001008760047664659e+01 6.665536113330171020e+02
1.000627313685939157e+01 6.662091339403253869e+02
1.000081373684282404e+01 6.663201954401121156e+02
1.000012441423658238e+01 6.658560902413953499e+02
9.994488078675068721e+00 6.656088945622253732e+02
9.997486723945044673e+00 6.660347533556043800e+02
1.000000583281483735e+01 6.661923956368711970e+02
9.997090908212896920e+00 6.659304674530468446e+02
9.996532830472396824e+00 6.666471871848661976e+02
9.999725790358739985e+00 6.662562220015779531e+02
9.991796674188499594e+00 6.666099091375166381e+02
9.996971122859271475e+00 6.667128375224808678e+02
9.997551196761865100e+00 6.665609348865583570e+02
1.000608741737681129e+01 6.667631243181008358e+02
1.001154318705861179e+01 6.668119129851831985e+02
1.001609154443097971e+01 6.662770691491050457e+02
1.002186116338458000e+01 6.660328914256981534e+02
1.001888629956604504e+01 6.666795813387836915e+02
1.001277930410398476e+01 6.671672094545095888e+02
1.000602367726975395e+01 6.665673696562927262e+02
1.000009220017344624e+01 6.666380327820626235e+02
1.000044749119468257e+01 6.670405265348064177e+02
1.000907127269579355e+01 6.673448343550145410e+02
1.000551650682430704e+01 6.673518588211305769e+02
1.000202449091066725e+01 6.669513205745523692e+02
1.000022292681469871e+01 6.667879910760785833e+02
1.000419415007393553e+01 6.666253958263032473e+02
1.000653081611466710e+01 6.667426118590033184e+02
1.000402454446766143e+01 6.663567276479506063e+02
1.001465155311023025e+01 6.663465689284390692e+02
1.002279050391272541e+01 6.661919264987534461e+02
1.001765120092476735e+01 6.662345241847001489e+02
1.001107469531583938e+01 6.664923223537959984e+02
1.000610919946920419e+01 6.666561889502962686e+02
1.001286562206985487e+01 6.666979417208302721e+02
1.001344946175697181e+01 6.661208488296796304e+02
1.001769407661894284e+01 6.660397742275893052e+02
1.001919218768230557e+01 6.661144265122205752e+02
1.002005547167641808e+01 6.662901777238795376e+02
1.001724969401000642e+01 6.664749659777268107e+02
1.001868735682410261e+01 6.665974669897834701e+02
1.001827775869104720e+01 6.664086302825751318e+02
1.003125596375740969e+01 6.660440346604908655e+02
1.001506835520803662e+01 6.664937644236561027e+02
1.000990991763216797e+01 6.662500301420789128e+02
1.000782195402729613e+01 6.663093878873498852e+02
1.001430670182052651e+01 6.669847995639565852e+02
1.001245139241459547e+01 6.666715926028998638e+02
1.000308497928532070e+01 6.668563993323715522e+02
9.985138923867433292e+00 6.673598065501387282e+02
9.991188750699159016e+00 6.670498678446127769e+02
1.000092450252328646e+01 6.670696694013900014e+02
9.990357616358661375e+00 6.671191177589422523e+02
9.997574855978824004e+00 6.669663237164238581e+02
1.000727120686971539e+01 6.671374287002893197e+02
9.994602222326991026e+00 6.673014376271078163e+02
1.000503358443296165e+01 6.666347741003205556e+02
1.001073361153382812e+01 6.668774970762158318e+02
1.000600066685432310e+01 6.665958032927732120e+02
9.998042719709216541e+00 6.667561765516954893e+02
9.994594631299131393e+00 6.666457964112439640e+02
9.982695973071580298e+00 6.664230904366858113e+02
9.994610621848316612e+00 6.661115986661708348e+02
9.997556966463401196e+00 6.662088379079002607e+02
9.995336871477851659e+00 6.662779109029266920e+02
9.993027585852322758e+00 6.659177638687245917e+02
9.995083221572160781e+00 6.662531786657795010e+02
9.987075523472732641e+00 6.662879560858322066e+02
9.994361633105683040e+00 6.658996848050950348e+02
9.991520133596800690e+00 6.662322686076765876e+02
9.980447493807016457e+00 6.664836456041750807e+02
9.983199886497489572e+00 6.660114696329339949e+02
9.986385418817421922e+00 6.659555884081352133e+02
9.988995052227076954e+00 6.661655452600132321e+02
9.972946332777196332e+00 6.657079679937241963e+02
9.985706904291866692e+00 6.655646530454157528e+02
9.986446623365997866e+00 6.661333667178786300e+02
9.982096449741948874e+00 6.665773604110047472e+02
9.978764933110889856e+00 6.668971673717859403e+02
9.981750761634677005e+00 6.669586256982918258e+02
9.974682632875399690e+00 6.667374829942905308e+02
9.985814217012491056e+00 6.672765336943526790e+02
9.998837120692192215e+00 6.670549397482337781e+02
9.991745062608453409e+00 6.671709331407723766e+02
9.984205342731645061e+00 6.670938467180932321e+02
9.999211236412051562e+00 6.670238897042216877e+02
9.995678233242536237e+00 6.674522351439970862e+02
9.989146546698965068e+00 6.671700839171561483e+02
9.986314582075056734e+00 6.664815144796299364e+02
9.990563419377012977e+00 6.663062684828685178e+02
1.000517321279081706e+01 6.662404391071693226e+02
1.000536388915882213e+01 6.665172812275964134e+02
9.992658342120639858e+00 6.667979041425373907e+02
9.991470445665102673e+00 6.665962750991554913e+02
9.981423761752902024e+00 6.663840039148656160e+02
9.980286027037923446e+00 6.663793910563878171e+02
9.972750018988772780e+00 6.666549756598276417e+02
9.978774338519608378e+00 6.660168990314448365e+02
9.981834342831966467e+00 6.663518192206337289e+02
9.981832433185042319e+00 6.664004932062081252e+02
9.982440423921499217e+00 6.664006750515620752e+02
9.987822001587884913e+00 6.662095750858732117e+02
9.992404596758722946e+00 6.664624553148272526e+02
9.984297705609296969e+00 6.668654068139279616e+02
9.986547763842246184e+00 6.664442881135155403e+02
9.995831189730814970e+00 6.663853310557888108e+02
1.000302147108937056e+01 6.662777070015728214e+02
9.999965159677488558e+00 6.663381545533039798e+02
9.996089321376050663e+00 6.658398922155994342e+02
9.993383949270111088e+00 6.663843067629720736e+02
9.990801151329140595e+00 6.668806943586413354e+02
9.995101543725763094e+00 6.671117439334962000e+02
9.996957451793157645e+00 6.668377646184620744e+02
9.996989611056102731e+00 6.669531314098092025e+02
9.989748764597901953e+00 6.668955860441935783e+02
9.999618105604518803e+00 6.670547005181203986e+02
9.983000841065713615e+00 6.671089105496578213e+02
9.978217197914672099e+00 6.670559512855134017e+02
9.985045848694580783e+00 6.666011974134106595e+02
1.000223910177448339e+01 6.667146243047511689e+02
1.000109094842727231e+01 6.667614755641844795e+02
9.991991170194541638e+00 6.669499399768458261e+02
9.997245819719703164e+00 6.662802841258640001e+02
9.999129575877891085e+00 6.671999870508997219e+02
9.989948406437424211e+00 6.670951504600649287e+02
9.987916721438732992e+00 6.673098072545722061e+02
9.986336409583595142e+00 6.672134929365768130e+02
9.994402141047654453e+00 6.674831252814615254e+02
9.979490713473442298e+00 6.673970582494189330e+02
9.990869752781559754e+00 6.671945626956874094e+02
9.991933397516071125e+00 6.672312935916415881e+02
9.998708120792771936e+00 6.675416849660440448e+02
9.994917968285436771e+00 6.676522084401095753e+02
9.997980401544658946e+00 6.675399167389279000e+02
1.000095856631188518e+01 6.671613606152085367e+02
9.997787678944513701e+00 6.672390971342169905e+02
9.994404495436780778e+00 6.666435394000500310e+02
9.998383066690777810e+00 6.667993480223636880e+02
1.000007982750960522e+01 6.665317996104693066e+02
1.000987792566757051e+01 6.666361868736219094e+02
1.000427698655548348e+01 6.663279118607314331e+02
1.000915544513766342e+01 6.665206642248964499e+02
1.000982623192940402e+01 6.667788267878279385e+02
1.001513593774376254e+01 6.664891986192841387e+02
1.002220870641870576e+01 6.662669984747429908e+02
1.002005207140462417e+01 6.661997711722444819e+02
1.001848654702611796e+01 6.666540838747343969e+02
1.001644667494965724e+01 6.663144957968396511e+02
1.001049537556574442e+01 6.661136601827656705e+02
1.001561049459327180e+01 6.662791077722808950e+02
1.001925394979465800e+01 6.662386877198593993e+02
1.002115578354367464e+01 6.661253276305184272e+02
1.002521492789650992e+01 6.666012468025105591e+02
1.002165252430902420e+01 6.660728189157746328e+02
1.001924329318040563e+01 6.663128859159194235e+02
1.001573091352677558e+01 6.664347036190478093e+02
1.001342328367327816e+01 6.669515590193152548e+02
1.001575351465062802e+01 6.666601576406342247e+02
1.001175867265257047e+01 6.665411856662982473e+02
1.000922433697492231e+01 6.667238445393616075e+02
1.000336603730765539e+01 6.665719099454589696e+02
1.000588315947448059e+01 6.666971643638578371e+02
9.997281317554767455e+00 6.667795292045965425e+02
1.000030824540353436e+01 6.667762188010602813e+02
1.000897757398801957e+01 6.663372160975628731e+02
1.000533058130922370e+01 6.660860417412101242e+02
1.001354518871616150e+01 6.657281549316739984e+02
1.001281089476231578e+01 6.654922052568632580e+02
1.001696163666034245e+01 6.660330889388943660e+02
1.001592939853177811e+01 6.660444315644970175e+02
1.000875202927013241e+01 6.659493495253308311e+02
1.000364755982550946e+01 6.662841459302057956e+02
1.000738535521153594e+01 6.660768326590605284e+02
1.001889021448264039e+01 6.664226717184650397e+02
1.001693621310755056e+01 6.670256025256293242e+02
1.001131676044446372e+01 6.674905344352750944e+02
9.998475083049081391e+00 6.670099945126908096e+02
1.000022603751503603e+01 6.669449791076472138e+02
1.000443406008655778e+01 6.666884309197996572e+02
1.000444595765457123e+01 6.663202831790769096e+02
1.001456811325652296e+01 6.663890562957062684e+02
1.001884109726406002e+01 6.659436309817182291e+02
1.000185933411964001e+01 6.657472944252486968e+02
1.000250727294212538e+01 6.658559192079334252e+02
9.993996673526774899e+00 6.664242413267985512e+02
1.000318071122863550e+01 6.663871454447122460e+02
1.000155037426490523e+01 6.668272136097016300e+02
1.000591759108052692e+01 6.666492364114906195e+02
1.000244534604072832e+01 6.666405756586032112e+02
9.998692127739465363e+00 6.667148884105821480e+02
9.991829195010984321e+00 6.663893891516163421e+02
1.000209391222085564e+01 6.665299528739981270e+02
1.000240014542401035e+01 6.668478927470573581e+02
1.000491309055664679e+01 6.670584600027705164e+02
1.001078992436273651e+01 6.668065319620117180e+02
1.000927053910628928e+01 6.667986023662307389e+02
1.000773421869341107e+01 6.664920975859752161e+02
1.001206662003945169e+01 6.661665975385936918e+02
1.000431550140569037e+01 6.661475089133989513e+02
1.000537749716956881e+01 6.663355243258264409e+02
9.990379543393720141e+00 6.664713706861812170e+02
9.984882192578872662e+00 6.662262233237836426e+02
9.981585782329386092e+00 6.665987006624851574e+02
9.993349915088046487e+00 6.665041600743828667e+02
9.990444886303265548e+00 6.663490228132852735e+02
9.976979731407091379e+00 6.663776400216307820e+02
9.986455794673489095e+00 6.665770584476091472e+02
9.989555674409743347e+00 6.663678105269176513e+02
9.996928183913423638e+00 6.666325353771836717e+02
9.986722706406320427e+00 6.667116486427543123e+02
9.985950141227585064e+00 6.663165645423237038e+02
9.978452510643021967e+00 6.659233390605272689e+02
9.979581088764737373e+00 6.656579988841299382e+02
9.983723587967956448e+00 6.658621464188465779e+02
9.991792883144631432e+00 6.657292660485894658e+02
9.993980195711007042e+00 6.663813224870970089e+02
9.994165466613459614e+00 6.666154401902626887e+02
9.998219366071285918e+00 6.669617967676472290e+02
1.000992521397584412e+01 6.667938667445964711e+02
1.001163459154239987e+01 6.667880163980831867e+02
1.001818497930757523e+01 6.666475272728182517e+02
1.001034958117188189e+01 6.669403514911083448e+02
1.000281127416482718e+01 6.666468890183112990e+02
1.000316189881589146e+01 6.663138965938005640e+02
9.999019482165925510e+00 6.666496823873811763e+02
9.989241000733308340e+00 6.666391903616139416e+02
1.000406755832830541e+01 6.666000436147738810e+02
9.996419168543585698e+00 6.664903605941026399e+02
1.000349222112492775e+01 6.663903391296036034e+02
1.000055630955749031e+01 6.665889115960335403e+02
9.998966424918785734e+00 6.667751111227487399e+02
9.992801903196980362e+00 6.670080729869931702e+02
9.998740355552900638e+00 6.667830486718261227e+02
1.000197868990088246e+01 6.670317035241432677e+02
9.999588752482333476e+00 6.674874516173229040e+02
1.000487800034353469e+01 6.670190088078794588e+02
1.000555243669652938e+01 6.674291322099370518e+02
9.993829168090371695e+00 6.670401762368899199e+02
9.993047534105595986e+00 6.671209268387891598e+02
9.985789217276479945e+00 6.669972827456194864e+02
9.974658910020339775e+00 6.666186858477815349e+02
9.984981024108352088e+00 6.667004895381027154e+02
9.975579633617273956e+00 6.668758208465454800e+02
9.982656921646750448e+00 6.665888348589568295e+02
9.976085990774533840e+00 6.662112412659917027e+02
9.990121799346031395e+00 6.661953682925253588e+02
9.992310506577942064e+00 6.664987745681692104e+02
1.000602078622723212e+01 6.662287795451160264e+02
9.997597247504447893e+00 6.666036598996211069e+02
1.000210337332336508e+01 6.667368029595497774e+02
9.998224187695672782e+00 6.673109927861991082e+02
9.990270255312637460e+00 6.671255116641832501e+02
9.996247912509206301e+00 6.670723092256342852e+02
9.992861725569017750e+00 6.665076656249742655e+02
1.000355369883008905e+01 6.666606158353496312e+02
1.000521364200137775e+01 6.663180147332922161e+02
1.000253324096632390e+01 6.667958001262358039e+02
1.001317789995529139e+01 6.666972692779147565e+02
1.001215832572068365e+01 6.662919614367244776e+02
1.001321702530025348e+01 6.666374217046362673e+02
1.001576067820492533e+01 6.666890514572133952e+02
1.001516477522667614e+01 6.667575356973454745e+02
1.001544342526078779e+01 6.663670667256639035e+02
1.000918708130457802e+01 6.661270095776494600e+02
1.001445400305379962e+01 6.662433407571518273e+02
1.000525075367832883e+01 6.667686931280156841e+02
1.001149583390228059e+01 6.668502009482199355e+02
1.000300078824337469e+01 6.663965033580295767e+02
9.997638825027534537e+00 6.661434127246546950e+02
1.001337319305187634e+01 6.665319944459834005e+02
1.002154223965075985e+01 6.665285704968989648e+02
1.001892252912185022e+01 6.669478590861480143e+02
1.003096041156318918e+01 6.671501870108618277e+02
1.001695602255890627e+01 6.673686231086753651e+02
1.002135997234540277e+01 6.666883984259558247e+02
1.001640043157270021e+01 6.666014426176813004e+02
1.001154458877265796e+01 6.669230926873241287e+02
1.001435148720703339e+01 6.669272966069255517e+02
1.000862667560320673e+01 6.665723524672364420e+02
1.000665220036730219e+01 6.669000858336162310e+02
1.001146267643757248e+01 6.665867580628155338e+02
9.999702495304772398e+00 6.669481702402138126e+02
9.993888820215124369e+00 6.669852510060874238e+02
9.991586774035779328e+00 6.667499048510363764e+02
9.995417850030399620e+00 6.668121437629401953e+02
9.987985225268005252e+00 6.667224567620023663e+02
9.992017493996023347e+00 6.668539347014376517e+02
9.996431947321347877e+00 6.666819504915258676e+02
1.000579194483957046e+01 6.668534731585025384e+02
9.993668357203716823e+00 6.668742292945366898e+02
9.995792812228980750e+00 6.669074141781168237e+02
9.987213091988595082e+00 6.671957341495738092e+02
9.993869876480081516e+00 6.673642107489110913e+02
9.993514928194448643e+00 6.674286194748392518e+02
1.000207454204570645e+01 6.674521715411743799e+02
1.000112696959504355e+01 6.669253527335440594e+02
1.000949367063589612e+01 6.665346242716897223e+02
9.996958083226685332e+00 6.666391966726476994e+02
9.990327650953467753e+00 6.663236476146104224e+02
9.984176051012836339e+00 6.662078138004889070e+02
9.995073135652715379e+00 6.662764955941421476e+02
9.992442875718470674e+00 6.669557318740090750e+02
1.000240322169149110e+01 6.666872513664171720e+02
1.000374248056793647e+01 6.665109399266331138e+02
1.001131647374361400e+01 6.664307809043039015e+02
1.000874105056556296e+01 6.669617714106638005e+02
1.000124749852857420e+01 6.667530811057133633e+02
9.996486082132193474e+00 6.669044359180296624e+02
9.979874938372464754e+00 6.663417997744227250e+02
9.987349101858978173e+00 6.666875153554009330e+02
9.986434501017452448e+00 6.663626694730526197e+02
9.982357257396714090e+00 6.662755900606380237e+02
9.980957898009377161e+00 6.663180024640456622e+02
9.991801214838762490e+00 6.661890259756315800e+02
9.996624053773706109e+00 6.665132757077093402e+02
9.992674529042028908e+00 6.666127441680780521e+02
1.000002715040387891e+01 6.668046033483329893e+02
1.000055661314209488e+01 6.668842687653540224e+02
1.000494460471033165e+01 6.668380932448174008e+02
1.000332701829098347e+01 6.669441616174131013e+02
1.000063515964655636e+01 6.669632677038125621e+02
1.001173560345059776e+01 6.666453863077387041e+02
1.000230409598040460e+01 6.667368062529834560e+02
1.000124373938751887e+01 6.666315900655373525e+02
9.998659060517850250e+00 6.669548350905072311e+02
9.987241073473407837e+00 6.671014948869257069e+02
9.995591150440969130e+00 6.669833613059535082e+02
1.000748622598514892e+01 6.668792249372736478e+02
1.000648516647013153e+01 6.669098283617860261e+02
1.000300879375463481e+01 6.664038028173353041e+02
1.000060655528284670e+01 6.664328962474934315e+02
1.000168291689134392e+01 6.665336056087101042e+02
9.992439921777483747e+00 6.667241441780338391e+02
9.989255423352545904e+00 6.668017914399127903e+02
9.998261639242766563e+00 6.669316524552615419e+02
1.000051110419627598e+01 6.666217880246786081e+02
1.000962739669502710e+01 6.665249241124852233e+02
1.001256149129734752e+01 6.659820180326465788e+02
1.002055111622536820e+01 6.658583299654270604e+02
1.002857669196065338e+01 6.662845462926322853e+02
1.003195746874377292e+01 6.663034091999701332e+02
1.002145380108007799e+01 6.662842616925819357e+02
1.001607964499856962e+01 6.663958216844520166e+02
1.002513202185267360e+01 6.665214035319685308e+02
1.001936856692658040e+01 6.660201830917485495e+02
1.001008076813989689e+01 6.660979353072949607e+02
1.001043529679939859e+01 6.663757401198497519e+02
1.001234508736626871e+01 6.661010265347572386e+02
1.000004016786752281e+01 6.659007160526098232e+02
9.993640120298421081e+00 6.662372277860605436e+02
9.988473674830402160e+00 6.661048140291778736e+02
9.980450426220235371e+00 6.663808082880727852e+02
9.969966532733133491e+00 6.664363039231503762e+02
9.969242607998893391e+00 6.662061147415441837e+02
9.976180796409719775e+00 6.662562475732773919e+02
9.973860111245581805e+00 6.660974676279936375e+02
9.979197623843246490e+00 6.664434558768773513e+02
9.984514050767634430e+00 6.670917473875622363e+02
9.979303256277876955e+00 6.669979708920915300e+02
9.984681210967526255e+00 6.664620355419929183e+02
9.996215255919956633e+00 6.664067668923389647e+02
9.989373029410973714e+00 6.662688614116618737e+02
9.989545204977606119e+00 6.669065992759840356e+02
9.989285497881091658e+00 6.669033684839102989e+02
9.984513721066772263e+00 6.665685563596281327e+02
9.992252570931512423e+00 6.665780001174712197e+02
9.978810944083731371e+00 6.668415416466493753e+02
9.981829955162178081e+00 6.667496967250323223e+02
9.989328327013026865e+00 6.661925687187130052e+02
9.993097335518630331e+00 6.667144770032002725e+02
9.986586191438318494e+00 6.673415047952486248e+02
9.992671656285203596e+00 6.673907575559429688e+02
1.000187669850040173e+01 6.669539052344318861e+02
1.000390890478506556e+01 6.669136898816185521e+02
9.991553265132937511e+00 6.669951668704239864e+02
9.991892194369992097e+00 6.669264537392598413e+02
9.997629553275350744e+00 6.667802442140803123e+02
9.990099966786436525e+00 6.666670605719583591e+02
9.989513045700100236e+00 6.664963292835145694e+02
1.000534325179381234e+01 6.667541099169486642e+02
1.001130890844188492e+01 6.664923549027681702e+02
1.001576282102969628e+01 6.658534921254195069e+02
1.002061070909101659e+01 6.656281803653324687e+02
1.000816675195840411e+01 6.657070173354081817e+02
1.000831782564437056e+01 6.662984742625138779e+02
1.001187434345537852e+01 6.661803835160673088e+02
1.002002879607552011e+01 6.664222773755284379e+02
1.000883584467765530e+01 6.665882336818766589e+02
1.001321633950227330e+01 6.664174463252516034e+02
1.001472030596403506e+01 6.669303261937584466e+02
1.001669469493498710e+01 6.673819338537716703e+02
1.001092945811416079e+01 6.671325932258200737e+02
1.002356267127102463e+01 6.670673874216096237e+02
1.002622879553765145e+01 6.666465916464636621e+02
1.002353957423275865e+01 6.669811070577341070e+02
1.002508907784487846e+01 6.674054320698029414e+02
1.003270184090073158e+01 6.672526181459414829e+02
1.002603605266098263e+01 6.674063008122942620e+02
1.003403110673076171e+01 6.675034898148684306e+02
1.003534708568981948e+01 6.673582666538595731e+02
1.002630822366143093e+01 6.675245047085708165e+02
1.002289634850662381e+01 6.678310908850327223e+02
1.001771986117348234e+01 6.675320416963511434e+02
1.001531909342014792e+01 6.672668849581490349e+02
1.001247676953127019e+01 6.670824646603367682e+02
1.001613039931232585e+01 6.673016202812275424e+02
1.002210922272102778e+01 6.676310179079305271e+02
1.002679868601746804e+01 6.674267773758524527e+02
1.002543986935611464e+01 6.674919913502558302e+02
1.002876518888119506e+01 6.670861299085730707e+02
1.002855608978692104e+01 6.668176906266098740e+02
1.002622057608867223e+01 6.669687254306545583e+02
1.002691536599008515e+01 6.674655520401474860e+02
1.003094118527980072e+01 6.677331179283236224e+02
1.002379500247984545e+01 6.673524590720605829e+02
1.003390583139713677e+01 6.668099073423817345e+02
1.004624544249152329e+01 6.670051689707170226e+02
1.003258393766603973e+01 6.668034278546499536e+02
1.003990693332307949e+01 6.664974197653698411e+02
1.002998920108360359e+01 6.667867702528827749e+02
1.001904276875265865e+01 6.670816539254010422e+02
1.002254150401444299e+01 6.669321052531402074e+02
1.001875995895574256e+01 6.664973355617856896e+02
1.001019600431121326e+01 6.664202118608237697e+02
1.001749573541782468e+01 6.665906367104626042e+02
1.001213613414376447e+01 6.669361501320074694e+02
1.001969231547375117e+01 6.664312091088239640e+02
1.002139677454136191e+01 6.669566079338591180e+02
1.002821529987815374e+01 6.667936606394833916e+02
1.001075542227452964e+01 6.668440644344608472e+02
9.997056552854367339e+00 6.670990692698571820e+02
9.991872595437763849e+00 6.668260618248053788e+02
9.999852633742301933e+00 6.667498400103564791e+02
9.982649128484368362e+00 6.668719446294746831e+02
9.981916112735625290e+00 6.671989776779772683e+02
9.983569481684209990e+00 6.668319772777541630e+02
9.985078470035263720e+00 6.662814152273152786e+02
9.977150408824853045e+00 6.664212390303396205e+02
9.988380647500699538e+00 6.661504939643217540e+02
1.000559304627045698e+01 6.666114876233355062e+02
9.998316445002508601e+00 6.665263968779673860e+02
1.000350298762574752e+01 6.666174675475189133e+02
1.000556365052734265e+01 6.662244466135578023e+02
1.000202262880114468e+01 6.661510774977443816e+02
9.998036434841296227e+00 6.658894057752672779e+02
